threshold,accuracy,precision_1,recall_1,f1_1,review_rate
0.903719612194466,0.7245989304812834,0.9375,0.5223880597014925,0.670926517571885,0.9438502673796791
0.9120514616742839,0.7272727272727273,0.9459459459459459,0.5223880597014925,0.6730769230769231,0.9438502673796791
0.9231366848021261,0.7299465240641712,0.9545454545454546,0.5223880597014925,0.6752411575562701,0.9438502673796791
0.9242994078601345,0.7058823529411765,0.9504950495049505,0.47761194029850745,0.6357615894039735,0.9438502673796791
0.9264268529333377,0.6844919786096256,0.946236559139785,0.43781094527363185,0.5986394557823129,0.9438502673796791
0.9373466485453157,0.660427807486631,0.9404761904761905,0.39303482587064675,0.5543859649122806,0.946524064171123
0.9475378159248634,0.6577540106951871,0.9397590361445783,0.3880597014925373,0.5492957746478874,0.946524064171123
0.9538729772058596,0.6310160427807486,0.9315068493150684,0.3383084577114428,0.49635036496350365,0.946524064171123
0.9641174615748282,0.6283422459893048,0.9305555555555556,0.3333333333333333,0.4908424908424908,0.946524064171123
0.9683738312439939,0.6256684491978609,0.9295774647887324,0.3283582089552239,0.4852941176470588,0.946524064171123
0.9706768270500603,0.6229946524064172,0.9285714285714286,0.32338308457711445,0.4797047970479705,0.946524064171123
0.9718395501080688,0.5989304812834224,0.9180327868852459,0.27860696517412936,0.42748091603053434,0.946524064171123
0.9739669951812718,0.5775401069518716,0.9056603773584906,0.23880597014925373,0.3779527559055118,0.946524064171123
0.9800345031669463,0.553475935828877,0.8863636363636364,0.19402985074626866,0.3183673469387755,0.946524064171123
0.9871736732015616,0.5508021390374331,0.8837209302325582,0.1890547263681592,0.3114754098360656,0.946524064171123
0.9947730785114295,0.5481283422459893,0.8809523809523809,0.18407960199004975,0.3045267489711934,0.946524064171123
1.0019685403619594,0.5454545454545454,0.8780487804878049,0.1791044776119403,0.2975206611570248,0.946524064171123
1.0029460739284535,0.5427807486631016,0.875,0.17412935323383086,0.29045643153526973,0.946524064171123
1.0055647452354077,0.5454545454545454,0.8974358974358975,0.17412935323383086,0.2916666666666667,0.946524064171123
